customer_id,order_id,order_date,product_category,channel,city,price,quantity
1200,102531,2023-10-30,Fashion,mobile,Izmir,776.0,1.0
925,102532,2023-04-03,Grocery,mobile,Bursa,47.0,3.0
1545,102533,2024-02-19,Beauty,mobile,Ankara,148.0,3.0
1565,102534,2023-10-28,Fashion,mobile,Adana,237.0,1.0
34,102535,2024-03-11,Grocery,mobile,Ankara,131.0,4.0
1469,102536,2023-09-06,Fashion,desktop,Antalya,1086.0,1.0
1968,102537,2024-08-06,Beauty,mobile,Istanbul,162.0,4.0
1199,102538,2023-05-11,Fashion,mobile,Izmir,1116.0,3.0
277,102539,2023-03-17,Grocery,mobile,Ankara,106.0,3.0
787,102540,2023-02-21,Grocery,desktop,Ankara,242.0,2.0
1250,102541,2024-03-02,Electronics,web,Istanbul,13569.0,1.0
1123,102542,2024-08-27,Grocery,web,Ankara,210.0,5.0
924,102543,2023-09-11,Sports,mobile,Izmir,1265.0,1.0
1941,102544,2024-09-17,Fashion,mobile,Antalya,1013.0,3.0
174,102545,2023-09-15,Automotive,web,Istanbul,183.0,1.0
1431,102546,2023-06-08,Fashion,web,Ankara,1112.0,1.0
1355,102547,2024-04-22,Grocery,mobile,Istanbul,250.0,4.0
1663,102548,2023-08-21,Grocery,mobile,Istanbul,32.0,3.0
1320,102549,2024-08-11,Fashion,desktop,Izmir,769.0,1.0
675,102550,2023-12-02,Fashion,web,Istanbul,761.0,3.0
993,102551,2024-09-27,Sports,mobile,Antalya,658.0,2.0
1921,102552,2024-03-12,Beauty,mobile,Bursa,396.0,1.0
824,102553,2024-08-05,Fashion,mobile,Ankara,927.0,2.0
1918,102554,2024-06-30,Electronics,desktop,Istanbul,73541.0,1.0
595,102555,2024-06-22,Grocery,desktop,Ankara,292.0,4.0
1345,102556,2023-01-07,Grocery,mobile,Bursa,120.0,5.0
348,102557,2023-07-18,Home,mobile,Izmir,893.0,3.0
93,102558,2023-03-17,Home,mobile,Istanbul,1017.0,1.0
397,102559,2023-05-31,Grocery,mobile,Ankara,297.0,1.0
587,102560,2023-08-04,Grocery,mobile,Antalya,186.0,3.0
1587,102561,2024-07-17,Fashion,mobile,Ankara,310.0,3.0
1551,102562,2023-08-19,Grocery,mobile,Izmir,29.0,0.0
990,102563,2024-09-14,Beauty,mobile,Izmir,120.0,4.0
524,102564,2024-12-12,Fashion,desktop,Ankara,1166.0,1.0
1509,102565,2023-02-07,Fashion,mobile,Istanbul,754.0,3.0
1365,102566,2023-04-08,Fashion,mobile,Izmir,495.0,3.0
1698,102567,2023-04-30,Grocery,desktop,Ankara,260.0,1.0
1891,102568,2023-01-13,Electronics,desktop,Istanbul,2952.0,1.0
1572,102569,2024-12-29,Home,desktop,Bursa,1993.0,2.0
1524,102570,2023-02-10,Fashion,mobile,Adana,1023.0,3.0
1846,102571,2023-01-22,Home,desktop,Istanbul,1401.0,3.0
410,102572,2024-01-27,Electronics,web,Istanbul,6688.0,1.0
1561,102573,2023-02-26,Beauty,mobile,Bursa,480.0,3.0
1392,102574,2024-03-18,Fashion,web,Bursa,609.0,2.0
456,102575,2023-05-01,Fashion,web,Izmir,1174.0,2.0
1134,102576,2023-03-22,Home,desktop,Ankara,1297.0,2.0
67,102577,2023-12-13,Home,desktop,Ankara,751.0,1.0
1389,102578,2023-10-30,Electronics,mobile,Ankara,9056.0,1.0
1769,102579,2023-01-08,Grocery,mobile,Bursa,288.0,3.0
800,102580,2024-06-28,Electronics,desktop,Ankara,4534.0,1.0
836,102581,2023-03-17,Home,desktop,Ankara,932.0,3.0
283,102582,2023-05-16,Electronics,mobile,Istanbul,50420.0,1.0
1858,102583,2024-01-29,Electronics,desktop,Izmir,12709.0,1.0
1699,102584,2024-02-02,Home,desktop,Bursa,993.0,1.0
1278,102585,2023-01-09,Fashion,mobile,Istanbul,629.0,1.0
486,102586,2024-07-12,Fashion,mobile,Istanbul,,3.0
760,102587,2024-10-16,Grocery,mobile,İzmir,149.0,3.0
102,102588,2024-08-05,Automotive,desktop,Bursa,898.0,2.0
605,102589,2024-09-30,Beauty,desktop,Izmir,238.0,4.0
1972,102590,2024-11-08,Electronics,desktop,Ankara,5501.0,1.0
1472,102591,2024-09-11,Grocery,web,Bursa,193.0,1.0
816,102592,2024-07-15,Electronics,mobile,Istanbul,5402.0,1.0
1433,102593,2024-02-20,Fashion,mobile,Bursa,840.0,1.0
63,102594,2024-02-22,Electronics,mobile,Istanbul,9481.0,1.0
1638,102595,2024-04-03,Home,mobile,İzmir,1383.0,3.0
1487,102596,2023-03-06,Sports,web,Istanbul,1366.0,2.0
765,102597,2024-10-12,Fashion,mobile,Bursa,1106.0,2.0
769,102598,2023-05-13,Fashion,mobile,Istanbul,638.0,3.0
112,102599,2023-09-28,Grocery,mobile,Bursa,211.0,4.0
815,102600,2023-11-23,Grocery,mobile,Ankara,39.0,2.0
1135,102601,2024-03-21,Beauty,mobile,Ankara,218.0,3.0
15,102602,2023-08-29,Electronics,desktop,Antalya,12890.0,1.0
1498,102603,2024-01-19,Electronics,desktop,Istanbul,2441.0,1.0
886,102604,2023-04-01,Home,desktop,Izmir,1869.0,
273,102605,2024-05-15,Home,desktop,Ankara,1063.0,2.0
1563,102606,2023-08-04,Grocery,mobile,Istanbul,99.0,2.0
339,102607,2023-06-17,Home,web,Bursa,1412.0,1.0
96,102608,2024-03-25,Beauty,desktop,Ankara,462.0,3.0
467,102609,2023-05-20,Electronics,mobile,Ankara,10990.0,1.0
1822,102610,2023-06-29,Grocery,web,Istanbul,36.0,2.0
1837,102611,2024-09-14,Electronics,web,antlaya,10120.0,1.0
453,102612,2024-02-03,Grocery,mobile,Ankara,37.0,1.0
886,102613,2023-05-08,Automotive,mobile,antlaya,998.0,1.0
1816,102614,2024-10-02,Beauty,mobile,Antalya,67.0,1.0
8,102615,2024-06-02,Grocery,mobile,Istanbul,191.0,3.0
624,102616,2023-08-01,Electronics,desktop,Adana,12185.0,1.0
1839,102617,2023-05-19,Fashion,desktop,Izmir,1146.0,2.0
861,102618,2024-05-22,Grocery,mobile,Istanbul,294.0,1.0
830,102619,2023-05-22,Beauty,mobile,Ankara,229.0,4.0
538,102620,2023-07-15,Grocery,mobile,Istanbul,136.0,5.0
1896,102621,2024-02-26,Electronics,desktop,Ankara,14999.0,1.0
1226,102622,2023-08-11,Fashion,mobile,Adana,1139.0,2.0
30,102623,2023-03-21,Electronics,desktop,Izmir,7402.0,1.0
270,102624,2023-10-16,Home,mobile,Istanbul,1971.0,1.0
1804,102625,2023-08-16,Fashion,desktop,Antalya,296.0,2.0
516,102626,2024-06-30,Fashion,mobile,Istanbul,394.0,3.0
396,102627,2023-01-17,Fashion,web,İstanbul,1101.0,2.0
699,102628,2024-08-28,Grocery,desktop,Istanbul,28.0,3.0
1977,102629,2024-02-12,Sports,web,Antalya,110.0,2.0
139,102630,2023-05-12,Fashion,web,Antalya,742.0,2.0
821,102631,2024-02-02,Home,desktop,Istanbul,530.0,3.0
665,102632,2023-11-10,Beauty,mobile,Bursa,415.0,2.0
1989,102633,2024-06-11,Beauty,mobile,Ankara,325.0,2.0
1176,102634,2023-01-04,Fashion,mobile,Istanbul,897.0,2.0
1402,102635,2023-05-25,Grocery,mobile,Istanbul,266.0,1.0
735,102636,2024-06-02,Sports,desktop,Izmir,1245.0,2.0
915,102637,2024-05-20,Beauty,mobile,Istanbul,383.0,2.0
784,102638,2023-12-12,Fashion,mobile,Izmir,1043.0,1.0
1253,102639,2023-12-28,Fashion,mobile,Antalya,998.0,3.0
873,102640,2024-04-28,Grocery,mobile,Adana,,3.0
503,102641,2023-01-18,Home,desktop,Izmir,974.0,3.0
125,102642,2024-02-23,Home,mobile,Adana,410.0,1.0
1592,102643,2023-06-27,Electronics,desktop,Istanbul,10534.0,1.0
975,102644,2023-10-12,Sports,mobile,Adana,486.0,2.0
314,102645,2024-09-02,Fashion,mobile,Izmir,377.0,1.0
420,102646,2024-07-22,Fashion,mobile,Antalya,699.0,1.0
1021,102647,2023-12-29,Sports,mobile,Antalya,1173.0,1.0
93,102648,2024-10-17,Electronics,web,Ankara,7696.0,1.0
91,102649,2023-05-24,Grocery,mobile,Ankara,217.0,3.0
1784,102650,2023-08-27,Grocery,mobile,Istanbul,191.0,4.0
586,102651,2023-01-18,Home,web,Izmir,711.0,3.0
1512,102652,2024-06-29,Sports,mobile,Istanbul,1312.0,2.0
1242,102653,2023-10-01,Sports,mobile,Istanbul,776.0,1.0
502,102654,2023-11-24,Home,desktop,Bursa,1908.0,1.0
1276,102655,2024-10-24,Grocery,mobile,Istanbul,183.0,1.0
1434,102656,2023-10-14,Sports,desktop,Bursa,450.0,1.0
1663,102657,2023-01-03,Electronics,mobile,Adana,8000.0,1.0
1687,102658,2024-06-26,Home,desktop,Istanbul,702.0,2.0
483,102659,2024-01-06,Fashion,mobile,Ankara,627.0,3.0
311,102660,2023-05-17,Sports,mobile,Bursa,389.0,2.0
1688,102661,2023-06-25,Grocery,mobile,Istanbul,226.0,1.0
915,102662,2023-10-07,Fashion,mobile,Ankara,458.0,2.0
159,102663,2024-08-17,Electronics,mobile,Izmir,3396.0,1.0
657,102664,2024-07-11,Home,mobile,Istanbul,982.0,3.0
830,102665,2024-05-20,Sports,mobile,Istanbul,674.0,2.0
1404,102666,2024-07-17,Fashion,mobile,Bursa,1024.0,3.0
1235,102667,2024-05-05,Home,desktop,Bursa,586.0,2.0
1617,102668,2023-01-29,Beauty,mobile,Ankara,338.0,4.0
1329,102669,2024-07-06,Sports,mobile,Istanbul,763.0,2.0
271,102670,2024-05-15,Fashion,web,İzmir,1087.0,1.0
1447,102671,2023-08-13,Fashion,mobile,Izmir,220.0,3.0
91,102672,2024-06-07,Home,mobile,Ankara,897.0,2.0
392,102673,2024-03-06,Beauty,mobile,Istanbul,308.0,2.0
1348,102674,2023-12-13,Home,mobile,Istanbul,457.0,2.0
733,102675,2023-08-12,Beauty,mobile,Antalya,299.0,2.0
574,102676,2023-05-11,Sports,desktop,Bursa,520.0,1.0
990,102677,2023-09-27,Home,mobile,Istanbul,221.0,3.0
407,102678,2023-02-22,Beauty,desktop,Izmir,221.0,3.0
1524,102679,2024-02-15,Fashion,mobile,Istanbul,594.0,3.0
1309,102680,2023-02-08,Electronics,mobile,Izmir,8843.0,1.0
601,102681,2023-11-06,Grocery,web,Istanbul,221.0,1.0
136,102682,2023-01-26,Fashion,mobile,Istanbul,470.0,1.0
728,102683,2024-03-18,Home,web,Izmir,1457.0,2.0
479,102684,2024-08-19,Grocery,mobile,Antalya,220.0,3.0
1146,102685,2023-04-17,Electronics,mobile,Izmir,7477.0,1.0
1751,102686,2024-01-13,Home,web,Istanbul,1893.0,2.0
956,102687,2024-01-17,Fashion,mobile,Izmir,819.0,3.0
1295,102688,2023-08-01,Fashion,mobile,Istanbul,397.0,3.0
236,102689,2024-08-09,Beauty,mobile,Ankara,224.0,2.0
1157,102690,2024-03-10,Fashion,mobile,Izmir,,2.0
1368,102691,2024-07-19,Sports,web,Bursa,1084.0,1.0
590,102692,2024-05-06,Electronics,desktop,Istanbul,2861.0,1.0
495,102693,2023-01-27,Home,desktop,Adana,1122.0,1.0
1178,102694,2023-07-26,Fashion,mobile,Ankara,422.0,3.0
1229,102695,2024-10-23,Electronics,desktop,Bursa,11895.0,1.0
570,102696,2024-01-22,Fashion,mobile,Bursa,602.0,0.0
551,102697,2023-06-28,Fashion,mobile,Bursa,376.0,1.0
863,102698,2024-09-20,Electronics,mobile,Istanbul,2250.0,1.0
566,102699,2024-05-14,Grocery,mobile,Ankara,147.0,3.0
1744,102700,2024-02-18,Electronics,desktop,Izmir,2011.0,1.0
505,102701,2024-02-09,Fashion,desktop,Bursa,242.0,1.0
1831,102702,2024-05-16,Fashion,mobile,Adana,504.0,3.0
539,102703,2024-09-19,Home,mobile,Antalya,1038.0,3.0
1993,102704,2023-04-05,Sports,desktop,Ankara,860.0,2.0
1597,102705,2023-07-03,Fashion,mobile,Istanbul,691.0,3.0
2,102706,2023-10-23,Fashion,mobile,Adana,354.0,1.0
172,102707,2023-11-04,Electronics,web,Istanbul,4584.0,1.0
938,102708,2024-01-18,Electronics,desktop,Istanbul,5842.0,1.0
660,102709,2024-06-22,Beauty,mobile,Istanbul,461.0,3.0
1029,102710,2023-10-20,Home,desktop,Istanbul,501.0,2.0
189,102711,2023-02-22,Grocery,mobile,Istanbul,69.0,4.0
1124,102712,2023-03-08,Home,mobile,Istanbul,1455.0,1.0
1559,102713,2023-03-21,Home,desktop,Istanbul,1360.0,1.0
406,102714,2024-04-10,Fashion,mobile,Istanbul,533.0,2.0
109,102715,2023-09-08,Home,mobile,Istanbul,800.0,2.0
1425,102716,2023-07-09,Sports,web,Ankara,698.0,2.0
827,102717,2023-01-20,Home,desktop,Istanbul,482.0,1.0
1762,102718,2024-02-23,Home,mobile,Ankara,1276.0,3.0
65,102719,2024-02-16,Sports,mobile,Izmir,803.0,1.0
196,102720,2023-11-24,Electronics,mobile,Izmir,9750.0,1.0
1180,102721,2024-11-10,Electronics,mobile,Istanbul,12542.0,1.0
499,102722,2023-04-14,Fashion,mobile,Antalya,1064.0,1.0
612,102723,2024-09-04,Grocery,mobile,Istanbul,37.0,3.0
1527,102724,2023-11-02,Fashion,mobile,Istanbul,1117.0,
1776,102725,2023-02-25,Fashion,web,Antalya,229.0,1.0
1710,102726,2023-09-06,Electronics,mobile,Ankara,11532.0,1.0
548,102727,2023-04-05,Sports,mobile,Izmir,543.0,1.0
854,102728,2024-05-14,Electronics,web,Bursa,4537.0,1.0
327,102729,2024-03-02,Electronics,desktop,Istanbul,8902.0,1.0
693,102730,2023-10-23,Fashion,mobile,Bursa,360.0,2.0
1820,102731,2023-08-02,Automotive,desktop,Antalya,661.0,2.0
309,102732,2023-12-14,Fashion,mobile,Ankara,851.0,1.0
1526,102733,2023-11-01,Electronics,mobile,Bursa,5677.0,1.0
879,102734,2024-10-02,Electronics,desktop,Bursa,6385.0,1.0
1309,102735,2023-09-10,Home,desktop,Ankara,1451.0,1.0
1380,102736,2023-08-31,Beauty,web,Ankara,452.0,1.0
1019,102737,2024-05-27,Electronics,mobile,Izmir,1649.0,1.0
1257,102738,2023-08-02,Grocery,mobile,Bursa,32506.0,5.0
426,102739,2024-03-09,Grocery,mobile,Ankara,37.0,1.0
813,102740,2023-05-01,Fashion,mobile,Izmir,460.0,3.0
608,102741,2023-07-08,Grocery,mobile,Ankara,249.0,1.0
1652,102742,2023-12-19,Home,desktop,Izmir,528.0,3.0
1368,102743,2024-08-25,Grocery,mobile,Istanbul,104.0,2.0
1377,102744,2023-04-23,Fashion,mobile,Izmir,996.0,3.0
221,102745,2023-01-27,Grocery,mobile,Izmir,248.0,4.0
1199,102746,2023-06-23,Fashion,mobile,Istanbul,824.0,1.0
1707,102747,2023-02-04,Grocery,mobile,Ankara,56.0,3.0
1633,102748,2024-05-08,Electronics,desktop,Antalya,3756.0,1.0
515,102749,2024-12-08,Grocery,mobile,Adana,108.0,3.0
52,102750,2024-07-11,Fashion,mobile,Istanbul,286.0,3.0
855,102751,2023-02-18,Grocery,mobile,Izmir,211.0,4.0
505,102752,2024-03-03,Fashion,mobile,Izmir,1192.0,3.0
535,102753,2023-10-26,Electronics,mobile,Istanbul,11834.0,1.0
995,102754,2023-06-09,Electronics,desktop,Izmir,12843.0,1.0
177,102755,2024-08-28,Beauty,mobile,Adana,269.0,1.0
278,102756,2024-05-22,Beauty,mobile,Istanbul,297.0,1.0
189,102757,2023-11-07,Automotive,mobile,Izmir,564.0,
1583,102758,2023-05-03,Fashion,mobile,Istanbul,255.0,3.0
147,102759,2024-09-14,Beauty,mobile,Istanbul,271.0,1.0
777,102760,2023-09-02,Sports,mobile,Izmir,1301.0,1.0
1455,102761,2023-05-06,Home,mobile,Ankara,1092.0,3.0
137,102762,2023-09-01,Fashion,mobile,Antalya,1096.0,1.0
1830,102763,2024-02-21,Beauty,mobile,Istanbul,487.0,2.0
1444,102764,2023-03-18,Beauty,mobile,antlaya,300.0,3.0
1225,102765,2024-09-20,Grocery,desktop,Antalya,266.0,3.0
1924,102766,2023-08-15,Fashion,desktop,Ankara,782.0,1.0
1307,102767,2024-11-10,Home,mobile,Izmir,727.0,3.0
17,102768,2023-03-30,Electronics,desktop,Bursa,12483.0,1.0
1677,102769,2024-05-02,Fashion,mobile,İstanbul,920.0,2.0
1655,102770,2024-01-23,Electronics,web,Istanbul,14523.0,1.0
1991,102771,2023-04-16,Fashion,mobile,Izmir,,3.0
1783,102772,2023-04-13,Beauty,desktop,Adana,61.0,
965,102773,2024-11-06,Electronics,mobile,Istanbul,6815.0,1.0
80,102774,2023-12-01,Grocery,web,Istanbul,28.0,5.0
711,102775,2024-07-21,Grocery,mobile,Ankara,56.0,2.0
1213,102776,2024-11-14,Fashion,mobile,İzmir,348.0,1.0
1003,102777,2023-05-15,Fashion,desktop,Istanbul,,3.0
49,102778,2024-07-23,Fashion,desktop,Ankara,982.0,3.0
1555,102779,2023-11-04,Home,desktop,Ankara,1471.0,3.0
931,102780,2023-05-10,Fashion,mobile,Istanbul,1152.0,1.0
458,102781,2023-10-22,Sports,mobile,Adana,255.0,2.0
466,102782,2023-01-24,Fashion,mobile,Bursa,362.0,2.0
911,102783,2024-04-20,Home,mobile,Istanbul,491.0,3.0
662,102784,2023-09-14,Home,mobile,Adana,1494.0,1.0
1180,102785,2023-12-19,Home,mobile,Istanbul,1464.0,2.0
1245,102786,2023-01-01,Fashion,mobile,Ankara,1071.0,1.0
560,102787,2024-07-10,Sports,mobile,Ankara,766.0,1.0
1148,102788,2024-01-16,Fashion,desktop,Istanbul,348.0,3.0
1481,102789,2023-03-12,Sports,desktop,Istanbul,1340.0,2.0
1761,102790,2024-02-13,Electronics,mobile,Istanbul,5497.0,1.0
357,102791,2023-07-04,Fashion,mobile,Istanbul,360.0,
701,102792,2023-08-06,Electronics,mobile,Izmir,,1.0
1901,102793,2023-09-10,Grocery,mobile,Ankara,35.0,2.0
490,102794,2023-01-30,Fashion,desktop,Istanbul,909.0,1.0
170,102795,2023-08-07,Electronics,mobile,Izmir,6071.0,1.0
1240,102796,2023-11-26,Fashion,mobile,Antalya,317.0,3.0
322,102797,2024-03-21,Home,desktop,Istanbul,1070.0,2.0
736,102798,2024-09-06,Fashion,desktop,Adana,529.0,3.0
454,102799,2024-12-01,Grocery,desktop,Istanbul,69.0,5.0
1089,102800,2023-05-10,Sports,web,Ankara,1010.0,2.0
766,102801,2024-01-02,Beauty,web,İstanbul,474.0,2.0
1328,102802,2024-09-25,Home,desktop,Izmir,251.0,1.0
132,102803,2023-12-16,Home,desktop,Istanbul,1200.0,3.0
293,102804,2024-06-10,Fashion,web,Istanbul,213.0,0.0
960,102805,2023-08-21,Fashion,mobile,İzmir,800.0,1.0
910,102806,2024-04-21,Electronics,desktop,Ankara,11823.0,1.0
1885,102807,2023-01-14,Fashion,mobile,Istanbul,371.0,1.0
965,102808,2023-03-24,Electronics,desktop,Bursa,4096.0,1.0
658,102809,2024-10-25,Grocery,mobile,Antalya,156.0,5.0
234,102810,2024-05-03,Grocery,web,Antalya,182.0,1.0
687,102811,2024-02-05,Automotive,mobile,Izmir,961.0,2.0
1677,102812,2023-09-09,Fashion,mobile,Istanbul,808.0,2.0
312,102813,2024-10-13,Electronics,desktop,Ankara,11901.0,1.0
1167,102814,2024-09-12,Fashion,mobile,Ankara,766.0,2.0
1228,102815,2024-07-04,Home,desktop,Istanbul,1729.0,1.0
529,102816,2024-11-05,Home,desktop,Istanbul,1404.0,3.0
1835,102817,2023-04-16,Electronics,mobile,Izmir,14428.0,1.0
724,102818,2023-08-04,Electronics,mobile,Istanbul,11920.0,1.0
131,102819,2023-06-17,Home,web,Adana,1556.0,2.0
1709,102820,2023-05-28,Beauty,mobile,Antalya,496.0,3.0
602,102821,2024-01-10,Home,mobile,Istanbul,1480.0,1.0
834,102822,2024-08-25,Electronics,mobile,Istanbul,13250.0,1.0
684,102823,2024-10-02,Electronics,desktop,Adana,,1.0
368,102824,2023-04-23,Home,mobile,Antalya,1047.0,2.0
552,102825,2024-09-03,Fashion,desktop,Antalya,1163.0,1.0
1613,102826,2023-05-22,Electronics,mobile,Adana,6947.0,1.0
13,102827,2023-07-20,Fashion,mobile,Istanbul,354.0,3.0
597,102828,2023-10-21,Sports,mobile,Bursa,397.0,2.0
1394,102829,2024-12-15,Electronics,desktop,Adana,13529.0,1.0
553,102830,2023-05-28,Electronics,desktop,Adana,9031.0,1.0
450,102831,2023-11-21,Electronics,desktop,Antalya,12763.0,1.0
1809,102832,2024-11-18,Home,mobile,Adana,1000.0,2.0
519,102833,2023-06-05,Grocery,mobile,İstanbul,33.0,3.0
1044,102834,2024-07-10,Electronics,desktop,Adana,7142.0,1.0
18,102835,2023-06-20,Grocery,mobile,Ankara,239.0,5.0
759,102836,2023-12-10,Automotive,desktop,Bursa,384.0,2.0
192,102837,2024-03-05,Electronics,desktop,Antalya,13506.0,1.0
598,102838,2024-07-31,Home,mobile,Izmir,1918.0,2.0
100,102839,2024-02-05,Fashion,mobile,Bursa,1143.0,1.0
126,102840,2023-08-10,Sports,mobile,Ankara,1210.0,1.0
677,102841,2023-10-16,Beauty,desktop,Istanbul,287.0,3.0
103,102842,2023-07-15,Beauty,desktop,Bursa,155.0,2.0
998,102843,2023-07-21,Sports,mobile,Istanbul,618.0,1.0
211,102844,2024-04-06,Home,desktop,Istanbul,975.0,2.0
750,102845,2024-02-19,Grocery,mobile,Izmir,195.0,3.0
1704,102846,2024-06-12,Sports,mobile,Istanbul,418.0,2.0
86,102847,2024-01-30,Fashion,mobile,Adana,577.0,3.0
1205,102848,2023-11-25,Home,mobile,Izmir,1293.0,2.0
1344,102849,2023-12-23,Home,web,Istanbul,1093.0,1.0
1435,102850,2024-08-30,Grocery,web,Izmir,235.0,5.0
1239,102851,2024-05-08,Grocery,mobile,Antalya,86.0,1.0
1545,102852,2023-08-02,Fashion,mobile,İstanbul,,3.0
126,102853,2024-01-29,Beauty,mobile,Izmir,258.0,4.0
957,102854,2023-06-18,Grocery,mobile,Istanbul,154.0,3.0
936,102855,2023-07-15,Beauty,web,Antalya,,2.0
1548,102856,2023-08-18,Grocery,mobile,Ankara,211.0,1.0
799,102857,2023-04-29,Grocery,mobile,Istanbul,150.0,4.0
571,102858,2023-07-23,Sports,mobile,antlaya,635.0,1.0
1739,102859,2023-05-25,Automotive,mobile,Ankara,1418.0,1.0
247,102860,2024-12-09,Home,mobile,Ankara,1196.0,2.0
1577,102861,2024-11-25,Fashion,mobile,Bursa,940.0,2.0
545,102862,2024-04-11,Sports,web,Adana,1171.0,1.0
1398,102863,2023-01-17,Fashion,mobile,antlaya,286.0,1.0
1557,102864,2024-12-30,Electronics,web,Istanbul,2437.0,1.0
103,102865,2023-09-22,Grocery,mobile,Adana,293.0,3.0
90,102866,2023-04-27,Home,mobile,Izmir,468.0,2.0
1172,102867,2023-03-12,Fashion,mobile,Ankara,564.0,0.0
653,102868,2023-08-02,Beauty,web,Istanbul,140.0,1.0
967,102869,2023-10-23,Fashion,mobile,Ankara,560.0,3.0
1748,102870,2024-08-06,Fashion,mobile,Bursa,665.0,1.0
285,102871,2023-10-18,Electronics,desktop,Adana,4062.0,1.0
1213,102872,2024-11-04,Beauty,mobile,Antalya,401.0,3.0
1348,102873,2023-06-20,Sports,web,Adana,1156.0,0.0
50,102874,2023-05-25,Beauty,mobile,İzmir,157.0,4.0
117,102875,2024-07-26,Grocery,mobile,Istanbul,133.0,2.0
1460,102876,2024-10-22,Beauty,mobile,Adana,194.0,4.0
481,102877,2023-07-25,Fashion,desktop,Izmir,284.0,1.0
356,102878,2023-03-09,Home,desktop,Istanbul,1999.0,2.0
1549,102879,2024-06-23,Fashion,mobile,Istanbul,1164.0,1.0
870,102880,2023-07-04,Home,web,Istanbul,1348.0,3.0
281,102881,2023-04-01,Sports,desktop,Antalya,459.0,2.0
1429,102882,2024-11-21,Beauty,mobile,Antalya,458.0,4.0
181,102883,2023-09-20,Home,desktop,Istanbul,598.0,2.0
1019,102884,2023-02-07,Grocery,web,Ankara,263.0,5.0
287,102885,2023-07-27,Beauty,desktop,Antalya,111.0,3.0
831,102886,2024-11-14,Electronics,mobile,Istanbul,11620.0,1.0
1112,102887,2024-05-12,Electronics,mobile,Istanbul,12137.0,1.0
813,102888,2023-08-10,Fashion,mobile,Izmir,1084.0,1.0
1416,102889,2024-10-17,Fashion,mobile,Izmir,265.0,3.0
384,102890,2024-06-11,Fashion,mobile,antlaya,453.0,1.0
496,102891,2024-07-17,Sports,desktop,Istanbul,1150.0,2.0
1236,102892,2023-11-22,Home,mobile,Istanbul,1870.0,2.0
61,102893,2024-05-22,Grocery,mobile,Bursa,225.0,3.0
989,102894,2023-03-16,Grocery,mobile,Antalya,278.0,1.0
719,102895,2024-07-18,Fashion,desktop,Izmir,1034.0,3.0
1335,102896,2023-04-06,Beauty,mobile,Ankara,479.0,3.0
916,102897,2024-01-05,Fashion,mobile,Istanbul,,2.0
1208,102898,2024-07-28,Fashion,mobile,Istanbul,314.0,3.0
74,102899,2023-07-20,Electronics,mobile,İstanbul,6483.0,1.0
332,102900,2024-05-20,Beauty,mobile,Ankara,432.0,2.0
28,102901,2023-08-21,Electronics,web,Ankara,5863.0,1.0
285,102902,2024-05-25,Home,mobile,Ankara,,2.0
1429,102903,2023-09-23,Grocery,mobile,Istanbul,43.0,2.0
1224,102904,2023-12-01,Home,desktop,Istanbul,316.0,2.0
427,102905,2024-01-12,Fashion,mobile,Izmir,1018.0,1.0
1836,102906,2024-01-06,Fashion,mobile,Adana,396.0,1.0
1038,102907,2024-07-16,Fashion,mobile,Istanbul,1063.0,1.0
1291,102908,2023-07-23,Electronics,desktop,Istanbul,9629.0,1.0
61,102909,2023-06-13,Fashion,mobile,Bursa,328.0,3.0
1584,102910,2024-11-09,Fashion,desktop,Istanbul,886.0,0.0
1493,102911,2024-10-28,Home,mobile,Istanbul,1553.0,3.0
1638,102912,2024-03-16,Fashion,mobile,Adana,786.0,2.0
105,102913,2023-03-03,Beauty,desktop,Istanbul,148.0,4.0
466,102914,2024-04-13,Fashion,web,Izmir,255.0,2.0
1405,102915,2024-05-16,Grocery,mobile,Istanbul,283.0,1.0
1386,102916,2023-01-05,Electronics,desktop,Bursa,7944.0,1.0
430,102917,2023-05-16,Electronics,mobile,Izmir,10085.0,1.0
1689,102918,2023-12-18,Grocery,mobile,Istanbul,150.0,5.0
229,102919,2023-08-18,Electronics,web,Bursa,7460.0,1.0
1674,102920,2023-05-26,Fashion,mobile,Ankara,974.0,3.0
1073,102921,2023-09-28,Home,mobile,Istanbul,1942.0,2.0
1295,102922,2024-01-08,Electronics,desktop,Istanbul,6989.0,1.0
1364,102923,2024-03-17,Grocery,mobile,Istanbul,80.0,4.0
278,102924,2023-11-08,Grocery,mobile,Bursa,57.0,1.0
288,102925,2024-04-30,Home,mobile,Istanbul,766.0,3.0
872,102926,2023-03-30,Beauty,mobile,Adana,263.0,3.0
906,102927,2023-09-21,Grocery,mobile,Adana,148.0,5.0
42,102928,2024-02-06,Grocery,mobile,Istanbul,152.0,1.0
1459,102929,2023-08-29,Fashion,web,Izmir,915.0,2.0
903,102930,2023-12-04,Sports,mobile,Ankara,656.0,2.0
1884,102931,2023-08-22,Sports,mobile,Istanbul,1128.0,2.0
298,102932,2024-07-23,Automotive,mobile,Adana,748.0,2.0
487,102933,2024-01-14,Beauty,mobile,Bursa,56.0,2.0
226,102934,2023-04-20,Grocery,mobile,Adana,29.0,5.0
1325,102935,2023-12-06,Electronics,desktop,Izmir,4537.0,1.0
322,102936,2023-11-03,Fashion,desktop,Istanbul,537.0,1.0
235,102937,2024-11-11,Fashion,mobile,Ankara,1103.0,1.0
